txn_date,txn_id,acc_num,txn_type,txn_code,amnt,bal
11/02/2024 17:19,MP0G5P,5896407,debit,10,28.55,4535.56
11/02/2024 17:21,DVZ67D,3737620,debit,15,89.04,3998.61
11/02/2024 17:21,IES774,3843013,credit,14,22.1,2702.56
11/02/2024 17:22,UZUMZG,6829855,debit,15,24.13,2965.41
11/02/2024 17:25,A3RHLW,8216741,debit,11,5.44,2998.1
11/02/2024 17:25,VTKXPH,2898438,credit,14,18.27,6873.69
11/02/2024 17:26,XKWG21,6715937,debit,17,23.63,4829.49
11/02/2024 17:32,WYJZEU,9549637,credit,14,16.67,83.16
11/02/2024 17:33,ENUF02,3540814,credit,14,29.21,7807.9
11/02/2024 17:36,AKSX55,6990203,credit,14,2.37,244.5
11/02/2024 17:41,JZGT5D,6950597,debit,11,29.46,3988.37
11/02/2024 17:44,D7S1RC,5275654,debit,14,29.53,2100.69
11/02/2024 17:45,BXZDV1,4030335,credit,11,32.79,2919.41
11/02/2024 17:45,TQE07O,7843107,debit,16,15.27,1812.13
11/02/2024 17:46,1FRN5S,6393730,credit,10,9.28,1651.89
11/02/2024 17:52,TFBPZ0,8017808,credit,13,7.52,86.8
11/02/2024 17:53,PM9F07,1909919,debit,16,12.91,4843.9
11/02/2024 17:54,DLQMNZ,5783352,credit,10,8.27,100.01
11/02/2024 17:56,2O645P,7339694,debit,17,2.9,4825.07
11/02/2024 17:56,V1SMWK,8063832,debit,17,60.84,2776.51
11/02/2024 18:02,1PTRE5,2657133,debit,16,12.96,4279.33
11/02/2024 18:04,3E82NN,4172747,debit,11,5.37,2571.69
11/02/2024 18:08,VFKG76,4642413,debit,10,36.83,1212.15
11/02/2024 18:09,TPQF0H,3457598,debit,12,40.94,1804.57
11/02/2024 18:10,K23N0G,5226329,credit,15,20.06,3505.17
11/02/2024 18:13,3VFBX3,9174493,debit,11,3.01,53034
11/02/2024 18:17,NFZWSY,4851147,credit,14,24.63,1934.78
11/02/2024 18:18,INCWYS,2901393,credit,13,33.05,184.82
11/02/2024 18:18,XPI28H,6746814,credit,13,19.16,559.71
11/02/2024 18:21,7PMAK9,6321150,debit,16,7.88,20423.7
11/02/2024 18:26,V0T9NR,8620215,debit,16,88.82,3852.46
11/02/2024 18:28,X73EU2,3388551,debit,17,46.8,2650.77
11/02/2024 18:29,G7K3OH,6897888,debit,17,23.45,197.81
11/02/2024 18:31,LEP6B1,3352288,credit,12,49.33,13698.48
11/02/2024 18:32,E1MXB3,5075214,debit,16,20.42,83998.4
11/02/2024 18:33,DE048N,2895807,credit,12,30.3,1840.05
11/02/2024 18:33,RFMP45,1327526,debit,15,27.89,1465.18
11/02/2024 18:34,XLJ09Q,9444380,credit,15,16.47,2603.05
11/02/2024 18:37,4X71EY,4649640,credit,14,63.33,2294.59
11/02/2024 18:47,GTPXP0,3399313,debit,13,11.05,3639.23
11/02/2024 18:56,HYJ1BN,8317168,credit,14,4.93,3722.52
11/02/2024 18:56,I9Z9QF,5130508,debit,17,34.28,2977.66
11/02/2024 18:59,0HA2TS,8172888,credit,14,21.06,3364.64
11/02/2024 19:00,RDN7WW,7059612,credit,15,36.65,2552.79
11/02/2024 19:00,9ZQNGH,5089342,debit,15,19,2756.96
11/02/2024 19:07,C51E8W,1679699,credit,14,11.06,486.36
11/02/2024 19:07,SZVKS1,2927265,debit,16,78.33,2783.83
11/02/2024 19:08,IOPH8E,3654904,debit,16,1.64,4130.36
11/02/2024 19:09,TFUQ61,2279145,debit,12,8.35,3416.29
11/02/2024 19:11,A6Q9VQ,9694503,debit,12,21.01,3777.64
11/02/2024 19:13,UWDKEJ,7903163,credit,11,25.42,3680.67
11/02/2024 19:20,6917YE,5140849,debit,16,58.27,18041.32
11/02/2024 19:20,49A8YG,7345122,credit,10,19.93,1913.92
11/02/2024 19:21,1CASPC,5075505,debit,10,99.13,900.86
11/02/2024 19:22,M1RCAQ,3780056,credit,13,84.46,51745.62
11/02/2024 19:24,9F16X1,1387868,credit,11,50.6,4667.16
11/02/2024 19:28,BDXKJF,9310354,debit,17,21.96,2162.14
11/02/2024 19:33,LO1URT,7042096,debit,10,9.65,2690.35
11/02/2024 19:33,EICB4S,9029578,credit,14,8.48,67.94
11/02/2024 19:40,OPDRDG,8847082,debit,13,3.2,3724.66
11/02/2024 19:48,T7OI0N,7594807,debit,14,18.68,17.71
11/02/2024 19:54,65UCJZ,1976669,debit,12,16.4,124.5
11/02/2024 19:56,T3HIRB,3471558,debit,12,84.43,6393.44
11/02/2024 19:57,KW6KF3,5258769,debit,16,28.11,2037.39
11/02/2024 19:59,USGHEE,6827386,credit,10,21.57,357.82
11/02/2024 20:02,BXMMNR,7685045,debit,11,22.92,2655.3
11/02/2024 20:06,U4RJ5V,8721720,credit,11,34.63,342.37
11/02/2024 20:07,QW2NEF,5302270,debit,17,2.14,6841.94
11/02/2024 20:09,J9JW0Q,6417533,credit,10,31.06,357.74
11/02/2024 20:11,ZNRF9G,8047310,debit,16,4.37,2885.25
11/02/2024 20:13,J3WWY2,7380471,debit,11,17.86,4441.36
11/02/2024 20:16,27HVA5,3826964,debit,12,7.84,3488.98
11/02/2024 20:17,I9B8U3,1292772,credit,14,14.28,702.31
11/02/2024 20:21,VWVUV5,7688581,credit,10,76.13,1831.84
11/02/2024 20:22,BHCL23,5425556,credit,13,13.59,2030.29
11/02/2024 20:22,H62EZK,3763580,credit,15,52,2715.22
11/02/2024 20:23,BLGKAW,5469374,credit,12,44.61,2050.61
11/02/2024 20:24,DGAMID,6890303,debit,16,16.84,3113
11/02/2024 20:26,YIH5C1,6076582,debit,11,6.77,2525.15
11/02/2024 20:28,V1CDGE,4448024,debit,16,131.36,1147.18
11/02/2024 20:30,EQPBXW,9742603,debit,10,14.96,2054.75
11/02/2024 20:30,EHH7DZ,9111245,credit,14,6.6,2455.72
11/02/2024 20:41,LFAQJ8,2834406,debit,12,7.52,2973.93
11/02/2024 20:43,Y0PRY7,6048113,credit,13,26.04,52.11
11/02/2024 20:47,GEY64L,9524408,credit,12,12.83,4416.88
11/02/2024 20:47,A7YCKY,2865111,debit,12,7.87,2358.66
11/02/2024 20:52,PKOLWH,3951854,credit,14,58.27,68755.11
11/02/2024 20:55,9M6H8T,6898816,debit,13,37.24,4391.06
11/02/2024 20:55,NOQ170,8997513,credit,14,15.69,3212.97
11/02/2024 20:56,A5HYVU,3765018,credit,15,345.08,4334.53
11/02/2024 20:57,L6JBTA,2149294,credit,15,29.71,2010.26
11/02/2024 20:57,M1S5FS,8135615,credit,13,44.98,1952.44
11/02/2024 20:59,6FOOS2,4906045,debit,10,6.21,3040.52
11/02/2024 20:59,JZ5EIC,9277400,credit,15,44.77,4787.43
11/02/2024 21:05,OLPF37,7613035,credit,15,64.61,11938.91
11/02/2024 21:07,H5YLH9,8980514,debit,16,38.54,3449.9
11/02/2024 21:08,F7DC8M,6028222,credit,14,9.62,2784.89
11/02/2024 21:11,JMJ4M3,4279382,credit,15,28.93,225.8
11/02/2024 21:15,SKD2LO,5632838,credit,11,10.22,321.53
11/02/2024 21:16,H7NHRX,8847082,debit,15,10.17,3714.49
11/02/2024 21:17,XLIONR,3710048,credit,14,79.05,3914.41
11/02/2024 21:19,JJ4BZS,7345122,debit,17,8.28,1905.64
11/02/2024 21:19,GSW70R,7024898,credit,13,924.12,36182.01
11/02/2024 21:20,13JWRR,8647354,credit,13,71.48,403.66
11/02/2024 21:20,MTXQ53,9366614,credit,15,43.63,294.42
11/02/2024 21:21,DUHUNG,3542463,credit,10,18.83,5029.73
11/02/2024 21:23,EDG2LI,1333419,credit,10,3.76,2299.87
11/02/2024 21:25,SVE4HI,6066827,debit,16,26.48,4427.9
11/02/2024 21:32,G1FJ4L,7329849,debit,16,22.11,3526.08
11/02/2024 21:32,AN0EIH,5004295,debit,13,39.23,1979.01
11/02/2024 21:33,FGTL5X,9269458,credit,13,9.63,1066.27
11/02/2024 21:34,VK3TK8,9036475,credit,10,22.24,1150.08
11/02/2024 21:35,HRRV6L,5672423,debit,15,11.35,3121.98
11/02/2024 21:35,LMG1E3,3078240,debit,10,14.76,6025.9
11/02/2024 21:38,YXMUHG,8817892,debit,13,39.15,3857.67
11/02/2024 21:40,0V91O9,7037059,debit,11,119.86,1640.38
11/02/2024 21:42,VNT93T,2279145,credit,15,2.68,3418.97
11/02/2024 21:42,WYDKPS,5035261,credit,13,47.06,3770.25
11/02/2024 21:44,8675SA,7935328,debit,17,5.56,5143.98
11/02/2024 21:46,E89Y0V,2886101,credit,13,5.09,255.63
11/02/2024 21:46,PFIK2S,5340457,credit,15,15.02,460.11
11/02/2024 21:48,2X5R3T,6336303,credit,12,31.7,266.52
11/02/2024 21:48,DFIOTX,6701963,debit,16,19.53,2069.16
11/02/2024 21:57,8CJUM6,8817892,debit,13,4.24,3853.43
11/02/2024 21:59,18TFWX,5308989,credit,11,13.46,3799.48
11/02/2024 22:00,TBWLQ0,5840774,credit,14,24.17,1847.79
11/02/2024 22:00,5D0V63,7301728,credit,13,10.71,911.46
11/02/2024 22:01,6O2090,8207475,credit,12,234.14,1681.05
11/02/2024 22:02,5446BU,2135376,credit,13,83.83,1931.43
11/02/2024 22:06,L40UDF,1293986,credit,14,3.97,98.8
11/02/2024 22:07,C2SLK1,3240295,credit,15,57.62,2463.97
11/02/2024 22:07,6U3FT6,9357694,credit,15,8.57,479.71
11/02/2024 22:07,9ZDP6C,9507746,credit,11,63.09,297.38
11/02/2024 22:07,KKLSCI,9716239,credit,12,83.72,50257.18
11/02/2024 22:08,PWCJQP,4974536,credit,13,6.2,3764.09
11/02/2024 22:08,B3ZX6N,9033787,credit,11,45.77,4087
11/02/2024 22:09,2JC2FO,1387868,debit,17,13.18,4653.98
11/02/2024 22:09,IKC3JK,7244808,credit,12,10.45,1590.45
11/02/2024 22:12,HFXWY2,3735215,credit,10,42.26,123.32
11/02/2024 22:13,QPSRVH,8845379,credit,10,8.87,3471.28
11/02/2024 22:14,EVH4QL,2083231,credit,12,6.43,3129.83
11/02/2024 22:15,FGYHKW,6371784,credit,12,16.93,153.08
11/02/2024 22:19,JPRDLS,2363454,credit,13,48.19,1758.64
11/02/2024 22:21,HKOKPY,4942797,debit,12,12.34,3395.41
11/02/2024 22:22,04GW9O,2384097,debit,17,104,8734.63
11/02/2024 22:22,VZCE4S,6158615,credit,14,20.61,273.74
11/02/2024 22:24,Z6WKC0,8195315,credit,15,11.02,136.95
11/02/2024 22:24,XP4IUX,8394411,credit,11,63.73,5365.34
11/02/2024 22:28,NZU7KG,7286045,debit,16,8.8,639.73
11/02/2024 22:29,TJHT58,3706600,credit,10,19.69,194.68
11/02/2024 22:29,HEJUHR,7442960,debit,11,17.6,2159.52
11/02/2024 22:34,JLJVNK,5129230,debit,12,7.96,4223.99
11/02/2024 22:37,9HRMGZ,5206293,credit,12,10.16,166.63
11/02/2024 22:38,SO9JGZ,6807647,debit,12,31.79,4033.64
11/02/2024 22:38,XQH1U2,3160126,debit,17,4.53,5190.86
11/02/2024 22:38,FBD1JF,6060158,credit,12,32.84,131.09
11/02/2024 22:40,RX39MX,5372222,debit,13,9.82,4266.02
11/02/2024 22:41,L8KNCH,8817892,debit,17,33.13,3820.3
11/02/2024 22:42,0DDPDB,9620732,credit,15,10.97,117.1
11/02/2024 22:45,AI5FXQ,4185388,credit,10,19.91,73.4
11/02/2024 22:49,56UX4R,8900481,credit,11,61.14,6126.63
11/02/2024 22:50,P6TNQN,2955635,credit,13,9.76,37.94
11/02/2024 22:52,QC4PS8,7740696,credit,11,192.23,43675.1
11/02/2024 22:52,DOP6HD,7458251,credit,11,12.99,2043.27
11/02/2024 22:55,SKDF84,6581144,credit,13,88.78,1428.43
11/02/2024 22:55,HK5PNM,9611388,debit,13,10.36,298.47
11/02/2024 22:59,LCRLJM,1761521,debit,14,8.69,2754.04
11/02/2024 23:05,24E4SN,8790192,debit,11,23.11,4292.97
11/02/2024 23:08,4LRI4T,2295946,debit,10,9.54,510.25
11/02/2024 23:10,19Z0V0,7609999,credit,10,26.28,3563.06
11/02/2024 23:14,R1UQSG,7397558,debit,16,28.27,32500.33
11/02/2024 23:18,5TBGFF,9714450,credit,12,14.92,2363.36
11/02/2024 23:20,WE2YB2,6303260,credit,15,17.89,1461.85
11/02/2024 23:23,4O5XKQ,4420457,credit,15,40.25,57026.85
11/02/2024 23:24,6O4II7,7554130,debit,17,48.12,2191.17
11/02/2024 23:27,W21RKL,9336969,debit,16,32.26,6158.49
11/02/2024 23:27,GJSKEI,2671526,debit,16,47.31,897.27
11/02/2024 23:29,2IJQ5S,5320907,credit,12,8.9,228.33
11/02/2024 23:30,0P53NF,5114423,debit,14,69.98,934.65
11/02/2024 23:32,WWQ6PA,8567624,credit,14,37.76,1681.22
11/02/2024 23:32,G94EVN,5001635,debit,13,34.09,4766.58
11/02/2024 23:32,OFP4D2,9661547,debit,14,11.97,1205
11/02/2024 23:33,OFQ4SM,5320907,credit,15,5.42,233.75
11/02/2024 23:34,VB9LAN,3144040,credit,11,15.5,6633.2
11/02/2024 23:35,T2CWOB,1669253,credit,14,97.22,4115.38
11/02/2024 23:40,3MZ5RH,7028856,debit,15,21.26,6638.29
11/02/2024 23:43,9NMBVB,2432435,credit,12,8.6,4263.28
11/02/2024 23:45,KQK169,2458784,credit,15,7.1,254.81
11/02/2024 23:45,MZZ64T,6572612,debit,16,16.18,2016.48
11/02/2024 23:46,S7TC7V,6727961,debit,11,27.84,1320.24
11/02/2024 23:48,M1J0E8,5961585,credit,15,76.08,1146.79
11/02/2024 23:50,HC44S8,9527586,debit,13,35.1,67131.81
11/02/2024 23:50,6GDGY8,5206274,credit,15,25.5,273.02
11/02/2024 23:51,WZ8CA1,4828797,debit,16,67.81,4241.23
11/02/2024 23:53,B67ADR,7301728,debit,10,18.9,892.56
11/02/2024 23:53,VVI5WW,7025539,credit,13,126.46,5023.14
11/02/2024 23:56,UBJ42T,3358209,debit,16,15.3,2310.32
11/02/2024 23:56,K5PN6B,7178626,debit,16,26.08,3177.71
11/02/2024 23:58,LWVZHK,7489918,credit,13,26.43,2348.11
11/02/2024 23:59,ZYLXV8,8422426,debit,17,3.47,2490.96
12/02/2024 00:06,EGXMH6,6763292,debit,14,64.47,4211.34
12/02/2024 00:09,7Y90O5,1766077,credit,10,5.91,5061.67
12/02/2024 00:12,TJKQIJ,1241310,credit,12,7.34,1507.01
12/02/2024 00:12,6LIR7P,6950597,debit,12,166.43,3821.94
12/02/2024 00:14,RYWPLM,6121233,debit,17,27.74,2692.85
12/02/2024 00:16,LGVULO,2765293,credit,11,18.53,96746.88
12/02/2024 00:18,Z181AV,8953645,credit,14,5.66,4297.65
12/02/2024 00:19,HVXCHU,4453042,credit,14,25.16,3870.5
12/02/2024 00:21,SRQARE,4661400,debit,15,25.31,1191.81
12/02/2024 00:25,GCXHN8,6898816,debit,17,70.28,4320.78
12/02/2024 00:27,U7PGGM,3137851,debit,17,14.13,41351.46
12/02/2024 00:28,QECHMQ,7155097,credit,13,9.29,419.92
12/02/2024 00:29,AD0H8K,1582550,credit,12,12.1,4097.97
12/02/2024 00:31,V8SGJX,2550298,credit,15,57.98,86591.23
12/02/2024 00:32,OSX8D9,2365289,credit,14,32.75,12514.09
12/02/2024 00:32,QZWGX0,7777390,debit,15,21.25,1001.96
12/02/2024 00:34,23F6SU,6763292,credit,12,5.38,4216.72
12/02/2024 00:34,TYY6DQ,6687332,credit,15,7.63,2036.84
12/02/2024 00:38,XYAKJE,5051086,credit,14,27.45,17.76
12/02/2024 00:44,SU7L66,4268591,debit,13,15.28,2458.74
12/02/2024 00:48,WGPFF5,8103654,debit,15,112.01,348.68
12/02/2024 00:50,6SQJY6,2235060,debit,16,12.25,3015.01
12/02/2024 00:52,376ZJ3,5398055,debit,11,33.76,244.35
12/02/2024 00:53,HZNWG3,1679699,debit,11,24.6,461.76
12/02/2024 00:56,1Q9DW4,4584871,credit,12,48.83,4089.65
12/02/2024 00:58,E76RN4,8299424,debit,15,3.57,3856
12/02/2024 00:58,E1B6U4,6642158,debit,16,6.68,3087.27
12/02/2024 00:58,RS2K3A,2860729,credit,13,18.68,138.13
12/02/2024 01:00,HO2JN2,2455618,credit,12,47.65,4882.78
12/02/2024 01:03,K9GOYA,6291477,credit,13,75.17,429.89
12/02/2024 01:05,VGPCGR,5428857,credit,12,115.06,3890.17
12/02/2024 01:07,9WUVUS,3614761,debit,14,72.61,489.39
12/02/2024 01:10,0Q3R66,7450961,credit,10,23.05,212.49
12/02/2024 01:15,6CYL4D,6410950,debit,12,11.52,4053.12
12/02/2024 01:17,KQF0ZS,2621742,credit,13,190.88,11334.99
12/02/2024 01:18,6SXOEY,8264510,debit,12,30.15,2660.01
12/02/2024 01:18,7NTXNM,1966780,debit,17,10.62,4843.86
12/02/2024 01:19,P6K5AS,4078267,credit,11,21.5,132.36
12/02/2024 01:25,O6ZSD2,8019590,credit,10,21.48,4192.74
12/02/2024 01:26,LSFYF8,8436695,credit,11,34.33,4241.51
12/02/2024 01:27,HHU7FD,3653632,credit,11,52.16,5736.03
12/02/2024 01:30,AN0P7X,8264510,debit,11,88.12,2571.89
12/02/2024 01:35,FDAUV9,4852586,debit,12,17.8,2612.88
12/02/2024 01:36,ISSEN4,2432558,debit,10,176.85,4875.54
12/02/2024 01:37,BHT3AX,8766261,debit,13,28.12,3463.21
12/02/2024 01:38,ZSCX92,9559408,debit,10,11.83,3500.32
12/02/2024 01:40,WPR1Q9,8653878,credit,15,4.94,4643.11
12/02/2024 01:41,TTQ82Y,2467737,credit,10,37.31,4420.42
12/02/2024 01:41,L5JUW9,6423537,credit,13,21.5,269.88
12/02/2024 01:41,EYF5G5,4919031,credit,14,26.91,53203.17
12/02/2024 01:42,SJZZ5C,4086352,debit,16,46.77,3809.34
12/02/2024 01:46,GEW0HY,2973691,debit,14,64.1,2436.19
12/02/2024 01:47,YCD050,4469338,credit,11,16.06,355.7
12/02/2024 01:47,Q53YJO,3533588,debit,17,15.4,2800.14
12/02/2024 01:52,TSQX5Z,3154049,credit,15,16.08,3466.84
12/02/2024 01:55,KV7TM2,9272116,credit,13,22.58,865.36
12/02/2024 01:55,8AJ83M,1855586,debit,17,3.29,948.71
12/02/2024 01:56,LA8I01,1333419,credit,13,38.54,2338.41
12/02/2024 01:57,RB6X6T,5937156,debit,10,18.83,2273.36
12/02/2024 02:01,2SUIEK,5422288,debit,10,11.14,1941.95
12/02/2024 02:01,EXTS2N,2586368,debit,12,15.67,3853.94
12/02/2024 02:01,81369N,6305708,credit,15,74.8,2174.45
12/02/2024 02:03,HTXUSD,1613415,debit,17,206.84,4209.32
12/02/2024 02:03,P03WVP,7069110,credit,10,126.84,346.84
12/02/2024 02:06,39D0GY,2115154,credit,10,10.33,2706.04
12/02/2024 02:08,A7EP8D,6240690,debit,17,26.32,3923.82
12/02/2024 02:10,OJN3QH,9119965,debit,17,4.95,1720.1
12/02/2024 02:11,O01P1V,2608658,credit,15,58.6,3974.34
12/02/2024 02:17,1UZD5D,3285200,debit,17,157.17,29134.11
12/02/2024 02:19,COEWKT,6657034,debit,13,122.87,2600.34
12/02/2024 02:22,ANKH0H,8542227,credit,14,65.77,3512.65
12/02/2024 02:24,GCTLW3,2749530,debit,17,10.44,3627.8
12/02/2024 02:27,KYVTRG,1877120,credit,15,21.68,488.58
12/02/2024 02:27,ALNFPS,7915590,debit,12,20.28,3513.87
12/02/2024 02:28,MOTBKV,2077024,credit,12,10.64,167.83
12/02/2024 02:35,Y5IX6T,1909919,debit,14,17.19,4826.71
12/02/2024 02:36,62U2AU,2680955,credit,15,20.59,16.95
12/02/2024 02:37,CUJK5Y,6294217,credit,14,15.96,172.8
12/02/2024 02:38,RF1GJL,6914614,credit,12,29.96,1556.15
12/02/2024 02:38,QJM7X1,3654904,debit,16,31.42,4098.94
12/02/2024 02:39,EOLINS,7032129,credit,12,188.3,320.48
12/02/2024 02:40,V7NUOD,4242098,credit,11,61.74,4054.51
12/02/2024 02:41,AW37OS,6941697,debit,17,52.4,4631.87
12/02/2024 02:45,O2IAI8,7533119,debit,10,7.02,3317.43
12/02/2024 02:45,4ENRR1,1548930,debit,15,5.48,2292.83
12/02/2024 02:46,3U9P97,6182063,credit,10,3.77,3338.17
12/02/2024 02:54,U1UZ8X,3676755,debit,17,10.91,1403.47
12/02/2024 02:54,GG944W,3347152,debit,17,14.61,3568.35
12/02/2024 02:55,87LWBD,9388066,credit,11,14.54,163.84
12/02/2024 02:57,EKZYZ7,6663635,debit,13,44.62,2427.28
12/02/2024 03:02,BDEM2T,7567837,credit,14,38.59,2136.85
12/02/2024 03:05,V7I73A,3996652,debit,17,21.56,3288.59
12/02/2024 03:06,OOCUW2,7594807,credit,15,6.7,24.41
12/02/2024 03:09,JW3TUV,2921048,credit,11,3.61,218.22
12/02/2024 03:13,9EED0C,1322600,debit,17,2.33,1476.93
12/02/2024 03:14,2WUL1E,3153636,credit,15,39.39,234.59
12/02/2024 03:15,YCHDKA,9693784,credit,14,38.77,666.52
12/02/2024 03:16,UVCHUG,8183350,credit,13,25.88,1871.48
12/02/2024 03:19,KJG8F4,7660765,debit,17,2.74,5408.03
12/02/2024 03:21,IIUQRB,9632941,credit,12,5.46,299.89
12/02/2024 03:24,9Q3PBY,7952973,debit,10,10.93,57.82
12/02/2024 03:28,5S5TEG,7252048,credit,14,3.76,327.61
12/02/2024 03:29,7LOD6R,4575345,debit,15,30.47,3423.21
12/02/2024 03:30,HU0WU1,8942370,debit,16,6.93,931.36
12/02/2024 03:31,ZY7F72,6687332,debit,17,36.94,1999.9
12/02/2024 03:32,YTJ1HA,3831559,credit,10,699.31,90065.06
12/02/2024 03:34,VT3TI3,2451571,credit,12,22.31,215.36
12/02/2024 03:35,9MVRGK,9257061,debit,16,26.33,3416.91
12/02/2024 03:36,5QCTJC,5089342,credit,14,45.64,2802.6
12/02/2024 03:37,E3PQBS,2655849,debit,17,24.72,4585.38
12/02/2024 03:37,DTUMW7,7187475,credit,11,14.38,107.29
12/02/2024 03:39,7FBYUJ,8112799,credit,15,10.6,724.46
12/02/2024 03:40,A62PIH,7266403,debit,17,6.47,239.48
12/02/2024 03:41,63Q82V,4906045,credit,15,20,3060.52
12/02/2024 03:42,C7U57Q,6243435,debit,17,5.63,2399.85
12/02/2024 03:42,2DX9Z3,8470469,debit,10,12.05,1911.05
12/02/2024 03:43,84ADVX,8459692,debit,14,89.25,1124.41
12/02/2024 03:44,RUVOBY,5937156,credit,11,226.11,2499.47
12/02/2024 03:45,GGGH7X,4710036,credit,15,12.15,638.75
12/02/2024 03:46,MFHMGA,3684800,credit,12,7.24,1819.26
12/02/2024 03:51,FRPF6T,9042532,debit,11,20.95,15880.45
12/02/2024 03:53,1CM73I,5095117,debit,11,239.21,1456.69
12/02/2024 03:54,IGPLGL,3484203,credit,15,13.06,210.56
12/02/2024 03:59,YGVZEU,8772825,credit,10,8.59,189.17
12/02/2024 04:02,6LOZTR,7466793,credit,13,16.76,405.45
12/02/2024 04:02,FCLPZU,7266783,credit,11,8.37,2101.24
12/02/2024 04:02,3HNSU9,8187666,debit,15,6.13,907.47
12/02/2024 04:03,QEXLWO,6581144,debit,16,7.4,1421.03
12/02/2024 04:05,FCNCAU,8585704,credit,10,14.78,363.65
12/02/2024 04:08,GBFUH0,5671378,debit,11,8.94,2847.88
12/02/2024 04:09,DXD1YK,6001695,credit,12,5.23,405.56
12/02/2024 04:12,GJJBKD,3445791,credit,13,11.03,3795.96
12/02/2024 04:17,T8BA00,6914380,credit,11,47.55,290.73
12/02/2024 04:18,K7THYG,3884311,credit,11,36.82,93.59
12/02/2024 04:21,EZT07B,4575345,debit,17,142.12,3281.09
12/02/2024 04:24,63XF02,8919178,credit,13,5.89,3930.33
12/02/2024 04:24,9WEEPO,3322844,debit,16,63.59,1064.28
12/02/2024 04:26,AFRKJM,7914515,credit,14,64.6,275.81
12/02/2024 04:27,P5HY22,1644290,credit,13,12.31,540.63
12/02/2024 04:27,GDFLHW,7025539,credit,11,51.58,5074.72
12/02/2024 04:33,KTHKUE,4932879,debit,14,16.84,559.31
12/02/2024 04:33,WUEE9Z,5226329,credit,14,29.28,3534.45
12/02/2024 04:35,Y96AIC,3869480,debit,17,16.76,69475.27
12/02/2024 04:37,B65WB9,4749444,credit,14,5.59,835.6
12/02/2024 04:40,PK5GTN,4886914,debit,14,3.8,449.91
12/02/2024 04:42,LLUC2Y,7758441,debit,14,19.94,-336.72
12/02/2024 04:51,ZEVD68,8935204,debit,14,140.23,4347.58
12/02/2024 04:54,T2E9HI,4908786,credit,15,17.22,3623
12/02/2024 04:56,RNSUPR,3510565,credit,13,18.23,1420.29
12/02/2024 04:59,K9WAIH,8465136,debit,17,17.3,487.03
12/02/2024 05:03,NTSEKP,4312918,debit,11,8.35,17729.5
12/02/2024 05:08,EM0L0O,8980204,debit,17,10.72,2260.86
12/02/2024 05:09,7HGPUO,2773198,debit,12,61.36,871.42
12/02/2024 05:12,8G7DDY,4392634,credit,11,64.1,3915.5
12/02/2024 05:12,V1MWOG,4778418,credit,10,7.43,370.68
12/02/2024 05:12,LCPZOY,3585584,credit,15,90.94,1033.86
12/02/2024 05:16,3PRNO5,6948698,credit,13,12.18,96828.77
12/02/2024 05:19,T8UNDI,8875115,debit,13,49,3185.18
12/02/2024 05:22,XYXWAX,5007142,credit,13,10.43,247.89
12/02/2024 05:24,FINE98,3439224,credit,10,17.38,1202.97
12/02/2024 05:30,Y9PK5Z,8682046,debit,12,3.69,3056.01
12/02/2024 05:33,X9E528,3160126,debit,10,2.22,5188.64
12/02/2024 05:33,63GP1W,3030265,debit,16,17.16,1670.31
12/02/2024 05:39,6K43F5,4540200,credit,12,14.11,3371.84
12/02/2024 05:41,76YA0B,9201875,debit,16,36.79,4547.95
12/02/2024 05:45,2WPMR5,9357694,debit,16,4.64,475.07
12/02/2024 05:46,IXO5P2,6240690,credit,14,4.73,3928.55
12/02/2024 05:47,765ZDT,6408918,debit,16,2.1,3382.72
12/02/2024 05:49,HJPKI3,3279208,debit,16,16.33,4559.33
12/02/2024 05:49,5KZHZG,2888843,debit,11,3.64,3097.25
12/02/2024 05:51,WWDK9C,4857562,debit,12,49.4,888.71
12/02/2024 05:52,16T7F6,9270949,debit,17,35.42,4434.31
12/02/2024 05:52,KO0QZE,9310354,debit,16,57.3,2104.84
12/02/2024 05:54,NJGEXR,6797769,debit,15,9.04,3545.74
12/02/2024 05:56,7IRJ9L,4106769,credit,12,20.26,785.99
12/02/2024 05:58,8X3H8N,4828797,debit,10,93.2,4148.03
12/02/2024 06:01,ZOOU6J,5383225,credit,11,68.18,3104.97
12/02/2024 06:02,HENFN8,6718062,debit,17,62.95,-150.4
12/02/2024 06:03,2FF0Z7,5406261,credit,13,93.18,494.89
12/02/2024 06:04,VK51VF,7499456,debit,10,6.66,4313.02
12/02/2024 06:07,C7WJ3P,7096044,debit,13,66.86,2721.44
12/02/2024 06:07,T2W9VF,4603277,credit,10,54.85,209.76
12/02/2024 06:09,BVYRXM,4942797,debit,13,3.85,3391.56
12/02/2024 06:15,OV45O9,8981253,credit,12,7.25,78.1
12/02/2024 06:15,ZKPUWR,8383541,debit,17,11.35,3335.23
12/02/2024 06:19,9Q3D1E,8029814,debit,12,17.14,2448.54
12/02/2024 06:20,5QMDNY,6666483,credit,11,37.86,1003.15
12/02/2024 06:20,U3QNH9,4465528,credit,15,22.32,530.74
12/02/2024 06:21,R7TFA6,7919649,credit,13,12.36,386.44
12/02/2024 06:22,DMYAVO,4904007,credit,15,39.92,16.5
12/02/2024 06:24,TTNFQK,9076005,debit,15,47.25,1245.8
12/02/2024 06:25,A45XS0,4285266,debit,17,14.82,1619.62
12/02/2024 06:29,62YE9B,9610210,debit,17,1.57,1138.58
